Ticket,Symbol,Type,Open time,Open price,Size,Close time,Close price,Time in trade,Profit/Loss (Global),Balance (Global),Profit/Loss (Pips),Strategy name (Global)
1044,US100.pro,Buy,16.12.2024 15:00:00,21911.3,0.09,18.12.2024 00:04:21,21911.4,1d 9h 4m,0.17,127420.95,1000,nas100 cf
1138,GOLD.pro,Sell,18.12.2024 20:00:01,2628.75,0.207,18.12.2024 20:05:03,2625.59,5m 2s,62.35,127483.3,31600,gold fv
2558,USDJPY.pro,Buy,18.12.2024 14:00:00,153.83,0.23,18.12.2024 21:00:00,154.649,7h 0m,117.37,127600.67,81.9,usdjpy pf
1046,US100.pro,Sell,18.12.2024 20:15:00,21830.8,0.05,18.12.2024 21:44:49,21175.7,1h 29m,628.92,128229.59,6551000,nas100 cf
1230,USDJPY.pro,Buy,18.12.2024 14:00:00,153.83,0.64,19.12.2024 06:57:22,155.229,16h 57m,569.41,128799,139.9,usdjpy cf
2560,USDJPY.pro,Buy,19.12.2024 07:42:00,155.74,0.09,19.12.2024 21:00:00,157.421,13h 18m,92.75,128891.75,168.1,usdjpy pf
1048,US100.pro,Sell,20.12.2024 13:30:00,21026.9,0.05,20.12.2024 14:30:08,21129.3,1h 0m,-98.99,128792.76,-1024000,nas100 cf
854,GOLD.pro,Buy,20.12.2024 16:30:57,2626.48,0.15,20.12.2024 17:25:27,2624.13,54m 30s,-34.04,128758.72,-23500,gold sf
1218,US100.pro,Buy,20.12.2024 17:04:57,21599.5,0.07,20.12.2024 20:59:00,21704,3h 54m,139.26,128897.98,1045000,nas100 sf
2562,USDJPY.pro,Sell,20.12.2024 08:12:00,156.822,0.17,20.12.2024 21:00:00,156.008,12h 48m,84.92,128982.9,81.4,usdjpy pf
632,DE30.pro,Buy,20.12.2024 17:42:21,20111.3,0.09,20.12.2024 21:33:14,20063.9,3h 50m,-106.65,128876.25,-474000,dax sf
1050,US100.pro,Buy,20.12.2024 17:45:00,21781.5,0.02,23.12.2024 16:10:56,21487.6,2d 22h 25m,-113.83,128762.42,-2939000,nas100 cf
2564,USDJPY.pro,Buy,23.12.2024 06:36:00,156.644,0.32,23.12.2024 21:00:00,157.098,14h 24m,88.83,128851.25,45.4,usdjpy pf
1140,GOLD.pro,Sell,23.12.2024 16:04:32,2613.12,0.157,24.12.2024 03:04:32,2618.11,11h 0m,-75.73,128775.52,-49900,gold fv
2566,USDJPY.pro,Sell,24.12.2024 06:54:00,156.903,0.38,24.12.2024 15:34:08,157.292,8h 40m,-90.37,128685.15,-38.9,usdjpy pf
1142,GOLD.pro,Sell,24.12.2024 16:00:20,2610.27,0.162,24.12.2024 17:34:23,2617.81,1h 34m,-118.19,128566.96,-75400,gold fv
1220,US100.pro,Buy,24.12.2024 15:38:30,21849.9,0.07,26.12.2024 09:26:47,21987.5,1d 17h 48m,184.27,128751.23,1376000,nas100 sf
2568,USDJPY.pro,Sell,26.12.2024 10:06:00,157.318,0.64,26.12.2024 12:15:18,157.545,2h 9m,-88.68,128662.55,-22.7,usdjpy pf
856,GOLD.pro,Buy,26.12.2024 01:36:03,2621.64,0.16,26.12.2024 14:44:05,2623.61,13h 8m,30.13,128692.68,19700,gold sf
634,DE30.pro,Buy,27.12.2024 13:26:36,20112.2,0.09,27.12.2024 14:59:58,20063.9,1h 33m,-108.68,128584,-483000,dax sf
1052,US100.pro,Buy,24.12.2024 15:00:00,21826.7,0.08,27.12.2024 15:31:45,21825.8,3d 0h 31m,-1.39,128582.61,-9000,nas100 cf
636,DE30.pro,Buy,27.12.2024 15:46:10,20114.2,0.09,27.12.2024 16:17:03,20062.9,30m 53s,-115.43,128467.18,-513000,dax sf
1192,US500.pro,Sell,27.12.2024 16:00:45,6041.7,0.09,27.12.2024 16:51:40,6021.9,50m 55s,84.95,128552.13,198000,us500 vf
2570,USDJPY.pro,Buy,27.12.2024 07:36:01,157.77,0.37,27.12.2024 17:21:45,157.373,9h 45m,-89.47,128462.66,-39.7,usdjpy pf
1144,GOLD.pro,Sell,30.12.2024 12:02:12,2609.18,0.245,30.12.2024 12:20:19,2615.13,18m 7s,-140.34,128322.32,-59500,gold fv
2572,USDJPY.pro,Buy,30.12.2024 06:30:00,157.861,0.61,30.12.2024 12:21:06,157.619,5h 51m,-89.6,128232.72,-24.2,usdjpy pf
1232,USDJPY.pro,Buy,26.12.2024 02:30:00,157.474,0.59,30.12.2024 16:00:43,157.055,4d 13h 30m,-142.85,128089.87,-41.9,usdjpy cf
2574,USDJPY.pro,Sell,31.12.2024 08:36:00,156.081,0.26,31.12.2024 10:56:30,156.642,2h 20m,-89.34,128000.53,-56.1,usdjpy pf
1054,US100.pro,Sell,31.12.2024 18:45:00,21224.9,0.03,02.01.2025 09:13:44,21424.6,1d 14h 28m,-116.32,127884.21,-1997000,nas100 cf
858,GOLD.pro,Buy,02.01.2025 01:48:04,2628.14,0.17,02.01.2025 09:32:23,2631.18,7h 44m,49.65,127933.86,30400,gold sf
1222,US100.pro,Buy,02.01.2025 12:59:34,21467,0.07,02.01.2025 15:01:30,21372.1,2h 1m,-129.59,127804.27,-949000,nas100 sf
2576,USDJPY.pro,Sell,02.01.2025 07:30:00,156.851,0.18,02.01.2025 17:39:44,157.643,10h 9m,-88.21,127716.06,-79.2,usdjpy pf
638,DE30.pro,Buy,02.01.2025 17:35:53,20170.2,0.09,02.01.2025 17:57:35,20120.9,21m 42s,-110.93,127605.13,-493000,dax sf
1146,GOLD.pro,Buy,02.01.2025 16:33:10,2651.07,0.113,03.01.2025 14:39:20,2645.31,22h 6m,-63.6,127541.53,-57600,gold fv
1224,US100.pro,Buy,03.01.2025 17:30:44,21442.3,0.06,03.01.2025 20:59:00,21535.5,3h 28m,107.93,127649.46,932000,nas100 sf
2578,USDJPY.pro,Sell,03.01.2025 07:54:02,157.178,0.33,03.01.2025 21:00:00,157.208,13h 5m,-6.11,127643.35,-3,usdjpy pf
1148,GOLD.pro,Sell,03.01.2025 20:55:32,2639.19,0.201,03.01.2025 21:50:00,2637.23,54m 28s,38.02,127681.37,19600,gold fv
2580,USDJPY.pro,Buy,06.01.2025 06:18:00,157.795,0.42,06.01.2025 12:16:05,157.444,5h 58m,-90.03,127591.34,-35.1,usdjpy pf
1234,USDJPY.pro,Buy,06.01.2025 11:30:00,157.866,0.55,06.01.2025 12:22:56,157.422,52m 56s,-148.96,127442.38,-44.4,usdjpy cf
1236,USDJPY.pro,Sell,06.01.2025 13:45:00,156.744,0.29,06.01.2025 15:11:24,156.775,1h 26m,-5.51,127436.87,-3.1,usdjpy cf
1226,US100.pro,Buy,06.01.2025 10:59:39,21671.4,0.06,06.01.2025 19:45:47,21723.5,8h 46m,59.86,127496.73,521000,nas100 sf
1238,USDJPY.pro,Buy,07.01.2025 01:30:00,158.143,0.63,07.01.2025 07:08:26,157.752,5h 38m,-150.11,127346.62,-39.1,usdjpy cf
860,GOLD.pro,Buy,07.01.2025 13:07:20,2649.54,0.17,07.01.2025 15:17:13,2656.9,2h 9m,119.71,127466.33,73600,gold sf
1228,US100.pro,Buy,06.01.2025 21:01:18,21671.4,0.06,07.01.2025 16:00:58,21655.2,18h 59m,-18.85,127447.48,-162000,nas100 sf
2582,USDJPY.pro,Sell,07.01.2025 06:24:00,157.977,0.31,07.01.2025 21:00:00,157.784,14h 36m,36.62,127484.1,19.3,usdjpy pf
1150,GOLD.pro,Buy,07.01.2025 06:20:15,2641.26,0.11,08.01.2025 12:20:15,2651.79,1d 6h 0m,111.72,127595.82,105300,gold fv
640,DE30.pro,Buy,08.01.2025 09:38:09,20533.3,0.09,08.01.2025 12:33:11,20482.9,2h 55m,-113.4,127482.42,-504000,dax sf
2584,USDJPY.pro,Buy,08.01.2025 11:36:00,158.271,0.28,08.01.2025 21:00:00,158.468,9h 24m,33.76,127516.18,19.7,usdjpy pf
1240,USDJPY.pro,Buy,08.01.2025 12:30:02,158.453,0.5,09.01.2025 04:10:13,157.96,15h 40m,-140.39,127375.79,-49.3,usdjpy cf
2586,USDJPY.pro,Buy,09.01.2025 06:42:00,158.146,0.25,09.01.2025 21:00:00,158.109,14h 18m,-5.68,127370.11,-3.7,usdjpy pf
1152,GOLD.pro,Buy,08.01.2025 16:39:12,2667.72,0.104,09.01.2025 22:39:12,2669.82,1d 6h 0m,21.08,127391.19,21000,gold fv
2588,USDJPY.pro,Buy,10.01.2025 06:36:00,158.42,0.31,10.01.2025 09:36:22,157.948,3h 0m,-89.89,127301.3,-47.2,usdjpy pf
1230,US100.pro,Buy,10.01.2025 06:30:24,21319.3,0.06,10.01.2025 14:30:02,21215.8,7h 59m,-121.57,127179.73,-1035000,nas100 sf
1194,US500.pro,Sell,10.01.2025 14:30:03,5920.2,0.1,10.01.2025 14:31:03,5917,1m 0s,15.52,127195.25,32000,us500 vf
1242,USDJPY.pro,Buy,10.01.2025 14:45:00,158.668,0.35,10.01.2025 15:38:17,157.971,53m 17s,-150.44,127044.81,-69.7,usdjpy cf
1056,US100.pro,Sell,10.01.2025 14:45:00,21121.8,0.04,10.01.2025 16:38:22,21075.4,1h 53m,35.97,127080.78,464000,nas100 cf
1154,GOLD.pro,Buy,10.01.2025 08:03:31,2678.69,0.121,13.01.2025 00:05:00,2689.39,2d 16h 1m,125.66,127206.44,107000,gold fv
1244,USDJPY.pro,Sell,10.01.2025 16:30:00,157.373,0.2,13.01.2025 11:59:08,157.413,2d 19h 29m,-7.25,127199.19,-4,usdjpy cf
2590,USDJPY.pro,Sell,13.01.2025 06:36:00,157.346,0.36,13.01.2025 17:19:59,157.747,10h 43m,-89.75,127109.44,-40.1,usdjpy pf
1246,USDJPY.pro,Sell,13.01.2025 13:45:00,157.124,0.3,14.01.2025 02:30:48,157.939,12h 45m,-154.57,126954.87,-81.5,usdjpy cf
2592,USDJPY.pro,Sell,14.01.2025 08:06:00,157.319,0.29,14.01.2025 10:15:34,157.815,2h 9m,-88.81,126866.06,-49.6,usdjpy pf
1248,USDJPY.pro,Buy,14.01.2025 13:15:00,158.095,0.4,14.01.2025 14:30:01,157.461,1h 15m,-156.95,126709.11,-63.4,usdjpy cf
1156,GOLD.pro,Buy,14.01.2025 04:11:41,2672.22,0.105,15.01.2025 10:11:41,2685.5,1d 6h 0m,134.52,126843.63,132800,gold fv
862,GOLD.pro,Buy,15.01.2025 06:45:43,2678.3,0.17,15.01.2025 14:00:03,2683.21,7h 14m,80.57,126924.2,49100,gold sf
1250,USDJPY.pro,Sell,15.01.2025 09:00:00,156.883,0.38,15.01.2025 14:42:15,156.538,5h 42m,81.04,127005.24,34.5,usdjpy cf
2594,USDJPY.pro,Sell,15.01.2025 06:06:00,157.509,0.24,15.01.2025 21:00:00,156.466,14h 54m,155.43,127160.67,104.3,usdjpy pf
1252,USDJPY.pro,Sell,16.01.2025 02:30:00,155.743,0.4,16.01.2025 03:08:51,155.597,38m 51s,36.47,127197.14,14.6,usdjpy cf
1232,US100.pro,Buy,15.01.2025 14:30:06,21139.5,0.06,16.01.2025 08:44:13,21543.9,18h 14m,468.61,127665.75,4044000,nas100 sf
642,DE30.pro,Buy,14.01.2025 11:03:17,20392.2,0.09,16.01.2025 09:59:07,20713.8,1d 22h 55m,723.6,128389.35,3216000,dax sf
1196,US500.pro,Buy,15.01.2025 16:00:35,5983.1,0.06,16.01.2025 15:48:08,5983,23h 47m,-0.29,128389.06,-1000,us500 vf
644,DE30.pro,Buy,16.01.2025 12:57:04,20759.2,0.09,16.01.2025 16:14:56,20707.9,3h 17m,-115.43,128273.63,-513000,dax sf
1158,GOLD.pro,Buy,15.01.2025 12:01:03,2689.09,0.12,16.01.2025 18:01:03,2720.15,1d 6h 0m,359.83,128633.46,310600,gold fv
1197,US500.pro,Buy,15.01.2025 20:28:33,5991.9,0.05,16.01.2025 20:28:33,5984.2,1d 0h 0m,-18.8,128614.66,-77000,us500 vf
2596,USDJPY.pro,Buy,16.01.2025 06:06:00,156.019,0.12,16.01.2025 21:00:00,155.292,14h 54m,-54.53,128560.13,-72.7,usdjpy pf
1254,USDJPY.pro,Sell,16.01.2025 17:45:00,155.19,0.22,17.01.2025 01:54:37,155.199,8h 9m,-3.73,128556.4,-0.9,usdjpy cf
1200,US500.pro,Sell,16.01.2025 22:11:38,5969.2,0.09,17.01.2025 14:07:02,6003.9,15h 55m,-152.54,128403.86,-347000,us500 vf
1059,US100.pro,Buy,17.01.2025 15:15:00,21598.1,0.05,17.01.2025 16:27:29,21483.4,1h 12m,-111.87,128291.99,-1147000,nas100 cf
1234,US100.pro,Buy,17.01.2025 14:32:11,21476.3,0.06,17.01.2025 20:59:00,21619.8,6h 26m,166.59,128458.58,1435000,nas100 sf
2598,USDJPY.pro,Buy,17.01.2025 06:36:00,155.609,0.27,17.01.2025 21:00:00,156.146,14h 24m,90.36,128548.94,53.7,usdjpy pf
1201,US500.pro,Buy,17.01.2025 12:19:09,5999,0.08,20.01.2025 00:01:00,6033.7,2d 11h 41m,-6.66,128542.28,347000,us500 vf
1203,US500.pro,Buy,17.01.2025 16:50:03,6035.4,0.08,20.01.2025 00:01:00,6033.7,2d 7h 10m,134.29,128676.57,-17000,us500 vf
1256,USDJPY.pro,Buy,20.01.2025 00:30:00,156.513,0.65,20.01.2025 01:18:24,156.143,48m 24s,-149.74,128526.83,-37,usdjpy cf
2600,USDJPY.pro,Buy,20.01.2025 07:00:00,156.065,0.27,20.01.2025 15:34:44,155.535,8h 34m,-88.43,128438.4,-53,usdjpy pf
1058,US100.pro,Buy,15.01.2025 14:45:00,21290.3,0.04,20.01.2025 16:43:51,21653.3,5d 1h 58m,277.81,128716.21,3630000,nas100 cf
1236,US100.pro,Buy,20.01.2025 15:33:23,21739.4,0.06,20.01.2025 18:26:19,21634.1,2h 52m,-122.72,128593.49,-1053000,nas100 sf
1258,USDJPY.pro,Sell,20.01.2025 15:30:00,155.624,0.32,21.01.2025 01:35:35,155.241,10h 5m,72.17,128665.66,38.3,usdjpy cf
1061,US100.pro,Buy,20.01.2025 15:00:00,21689.2,0.06,21.01.2025 01:51:06,21592.6,10h 51m,-112.3,128553.36,-966000,nas100 cf
2602,USDJPY.pro,Buy,21.01.2025 08:30:00,155.605,0.11,21.01.2025 21:00:00,155.555,12h 30m,-3.39,128549.97,-5,usdjpy pf
2604,USDJPY.pro,Buy,22.01.2025 08:48:00,156.012,0.29,22.01.2025 21:00:00,156.519,12h 12m,90.14,128640.11,50.7,usdjpy pf
1238,US100.pro,Buy,22.01.2025 01:33:54,21827.4,0.06,23.01.2025 01:22:57,21956,23h 49m,147.37,128787.48,1286000,nas100 sf
2606,USDJPY.pro,Buy,23.01.2025 06:06:00,156.681,0.56,23.01.2025 10:04:46,156.41,3h 58m,-93.27,128694.21,-27.1,usdjpy pf
1160,GOLD.pro,Buy,22.01.2025 04:30:04,2750.11,0.108,23.01.2025 10:30:04,2744.06,1d 6h 0m,-63.17,128631.04,-60500,gold fv
1206,US500.pro,Buy,22.01.2025 16:00:00,6123.1,0.07,23.01.2025 16:00:00,6118,1d 0h 0m,-17.25,128613.79,-51000,us500 vf
646,DE30.pro,Buy,21.01.2025 17:54:27,21177.2,0.09,23.01.2025 21:50:21,21606.9,2d 3h 55m,966.83,129580.62,4297000,dax sf
1260,USDJPY.pro,Buy,22.01.2025 15:45:00,156.167,0.48,24.01.2025 04:40:55,155.663,1d 12h 55m,-135.08,129445.54,-50.4,usdjpy cf
864,GOLD.pro,Buy,24.01.2025 03:00:11,2763.43,0.18,24.01.2025 09:35:01,2769.96,6h 34m,111.41,129556.95,65300,gold sf
1208,US500.pro,Buy,23.01.2025 21:24:23,6139.1,0.14,24.01.2025 11:43:46,6139,14h 19m,-0.67,129556.28,-1000,us500 vf
2608,USDJPY.pro,Sell,24.01.2025 07:42:00,154.891,0.06,24.01.2025 21:00:00,155.822,13h 18m,-34.16,129522.12,-93.1,usdjpy pf
1064,US100.pro,Buy,22.01.2025 00:15:00,21801.8,0.05,27.01.2025 00:01:00,21691.8,4d 23h 46m,-105.55,129416.57,-1100000,nas100 cf
1162,GOLD.pro,Buy,24.01.2025 16:24:23,2784.77,0.12,27.01.2025 00:05:00,2765.81,2d 7h 40m,-218.39,129198.18,-189600,gold fv
2610,USDJPY.pro,Buy,27.01.2025 06:24:00,156.068,0.15,27.01.2025 09:52:53,155.097,3h 28m,-89.59,129108.59,-97.1,usdjpy pf
1066,US100.pro,Sell,27.01.2025 00:15:00,21679.8,0.04,27.01.2025 11:32:35,21029.4,11h 17m,492.75,129601.34,6504000,nas100 cf
1262,USDJPY.pro,Sell,27.01.2025 10:15:00,154.583,0.27,27.01.2025 14:28:53,154.423,4h 13m,26.61,129627.95,16,usdjpy cf
2612,USDJPY.pro,Sell,28.01.2025 11:24:00,155.372,0.17,28.01.2025 21:00:01,155.537,9h 36m,-17.28,129610.67,-16.5,usdjpy pf
648,DE30.pro,Buy,29.01.2025 07:01:06,21644.3,0.09,29.01.2025 08:27:38,21595.7,1h 26m,-109.35,129501.32,-486000,dax sf
1264,USDJPY.pro,Sell,29.01.2025 07:00:00,155.017,0.5,29.01.2025 12:44:15,155.496,5h 44m,-148.1,129353.22,-47.9,usdjpy cf
1164,GOLD.pro,Buy,28.01.2025 13:56:47,2745.26,0.097,29.01.2025 19:56:47,2751.83,1d 6h 0m,60.83,129414.05,65700,gold fv
2614,USDJPY.pro,Sell,29.01.2025 06:24:00,155.204,0.17,29.01.2025 21:00:00,155.248,14h 36m,-4.63,129409.42,-4.4,usdjpy pf
1068,US100.pro,Buy,30.01.2025 10:00:00,21700.4,0.09,30.01.2025 10:52:11,21641.8,52m 11s,-101.95,129307.47,-586000,nas100 cf
1240,US100.pro,Buy,30.01.2025 09:20:00,21700.7,0.06,30.01.2025 13:17:32,21592.9,3h 57m,-125.15,129182.32,-1078000,nas100 sf
866,GOLD.pro,Buy,30.01.2025 07:57:38,2765.14,0.18,30.01.2025 15:36:01,2780.92,7h 38m,270.91,129453.23,157800,gold sf
1242,US100.pro,Buy,30.01.2025 15:48:03,21705.4,0.06,30.01.2025 16:02:56,21594,14m 53s,-128.87,129324.36,-1114000,nas100 sf
2616,USDJPY.pro,Sell,30.01.2025 13:48:00,154.232,0.23,30.01.2025 21:00:00,154.11,7h 12m,17.46,129341.82,12.2,usdjpy pf
1166,GOLD.pro,Buy,30.01.2025 08:01:56,2766.58,0.146,31.01.2025 14:01:56,2804.47,1d 6h 0m,529.7,129871.52,378900,gold fv
868,GOLD.pro,Buy,31.01.2025 12:50:03,2798.65,0.19,31.01.2025 17:04:06,2807.15,4h 14m,154.5,130026.02,85000,gold sf
1244,US100.pro,Buy,31.01.2025 00:03:22,21701.7,0.06,31.01.2025 19:30:54,21790.7,19h 27m,102.31,130128.33,890000,nas100 sf
1210,US500.pro,Buy,30.01.2025 21:02:07,6110.1,0.07,31.01.2025 19:33:23,6110,22h 31m,-0.34,130127.99,-1000,us500 vf
1212,US500.pro,Buy,31.01.2025 16:00:22,6130.1,0.07,31.01.2025 20:43:15,6079.7,4h 42m,-171.06,129956.93,-504000,us500 vf
1211,US500.pro,Buy,31.01.2025 12:19:39,6128.6,0.06,31.01.2025 20:46:06,6069.7,8h 26m,-171.42,129785.51,-589000,us500 vf
2618,USDJPY.pro,Buy,31.01.2025 06:06:00,154.453,0.18,31.01.2025 21:00:00,155.142,14h 54m,77.04,129862.55,68.9,usdjpy pf
1168,GOLD.pro,Buy,31.01.2025 16:00:02,2812.76,0.121,31.01.2025 21:02:01,2794.84,5h 1m,-210.26,129652.29,-179200,gold fv
1266,USDJPY.pro,Buy,03.02.2025 01:45:00,155.78,0.26,03.02.2025 11:37:58,154.871,9h 52m,-149.06,129503.23,-90.9,usdjpy cf
870,GOLD.pro,Buy,03.02.2025 15:36:16,2817.24,0.18,03.02.2025 16:09:05,2824.22,32m 49s,121.81,129625.04,69800,gold sf
1070,US100.pro,Sell,03.02.2025 00:15:00,21058.8,0.02,03.02.2025 16:41:35,21414.5,16h 26m,-138.82,129486.22,-3557000,nas100 cf
2620,USDJPY.pro,Sell,03.02.2025 07:24:00,155.375,0.23,03.02.2025 21:00:00,154.902,13h 36m,68.29,129554.51,47.3,usdjpy pf
2622,USDJPY.pro,Sell,04.02.2025 06:12:00,154.994,0.34,04.02.2025 09:00:53,155.416,2h 48m,-89.54,129464.97,-42.2,usdjpy pf
1170,GOLD.pro,Buy,03.02.2025 12:03:15,2800.98,0.09,04.02.2025 18:03:15,2839.56,1d 6h 0m,332.66,129797.63,385800,gold fv
1268,USDJPY.pro,Sell,05.02.2025 01:45:00,153.945,0.46,05.02.2025 14:15:55,153.013,12h 30m,268.99,130066.62,93.2,usdjpy cf
872,GOLD.pro,Buy,04.02.2025 14:21:51,2830.95,0.17,05.02.2025 14:31:05,2864.24,1d 0h 9m,540.34,130606.96,332900,gold sf
2624,USDJPY.pro,Sell,05.02.2025 09:48:00,153.009,0.16,05.02.2025 21:00:00,152.525,11h 12m,48.79,130655.75,48.4,usdjpy pf
1173,GOLD.pro,Buy,05.02.2025 16:28:08,2877.21,0.079,06.02.2025 15:58:33,2843.58,23h 30m,-257.86,130397.89,-336300,gold fv
1172,GOLD.pro,Buy,05.02.2025 16:28:08,2877.21,0.08,06.02.2025 15:59:38,2841.55,23h 31m,-276.91,130120.98,-356600,gold fv
2626,USDJPY.pro,Buy,06.02.2025 06:18:00,152.401,0.21,06.02.2025 16:48:35,151.75,10h 30m,-86.89,130034.09,-65.1,usdjpy pf
1216,US500.pro,Buy,05.02.2025 20:06:53,6078.9,0.06,06.02.2025 20:06:53,6097,1d 0h 0m,51.98,130086.07,181000,us500 vf
1270,USDJPY.pro,Sell,06.02.2025 17:00:00,151.694,0.28,07.02.2025 01:51:13,151.204,8h 51m,84.28,130170.35,49,usdjpy cf
1246,US100.pro,Buy,05.02.2025 21:57:20,21759.9,0.05,07.02.2025 16:00:07,21789.6,1d 18h 2m,28.46,130198.81,297000,nas100 sf
2628,USDJPY.pro,Buy,07.02.2025 06:54:00,151.77,0.3,07.02.2025 16:03:50,151.309,9h 9m,-88,130110.81,-46.1,usdjpy pf
650,DE30.pro,Buy,06.02.2025 15:39:32,21907.2,0.08,07.02.2025 16:53:20,21898.9,1d 1h 13m,-16.6,130094.21,-83000,dax sf
874,GOLD.pro,Buy,07.02.2025 15:26:56,2873.44,0.17,07.02.2025 17:02:55,2873.99,1h 35m,8.99,130103.2,5500,gold sf
1176,GOLD.pro,Buy,07.02.2025 04:00:04,2869.17,0.084,07.02.2025 18:01:51,2856.84,14h 1m,-100.88,130002.32,-123300,gold fv
1072,US100.pro,Buy,05.02.2025 18:00:00,21712,0.03,10.02.2025 00:01:00,21504.1,4d 6h 1m,-121.84,129880.48,-2079000,nas100 cf
2630,USDJPY.pro,Sell,10.02.2025 07:42:00,151.81,0.23,10.02.2025 09:22:21,152.404,1h 40m,-86.91,129793.57,-59.4,usdjpy pf
876,GOLD.pro,Buy,10.02.2025 07:46:44,2886.87,0.16,10.02.2025 15:02:57,2898.18,7h 16m,174.29,129967.86,113100,gold sf
1178,GOLD.pro,Buy,10.02.2025 08:29:54,2892.34,0.075,11.02.2025 03:40:11,2909.06,19h 10m,121.09,130088.95,167200,gold fv
2632,USDJPY.pro,Sell,11.02.2025 07:06:00,151.868,0.66,11.02.2025 09:09:39,152.08,2h 3m,-89.3,129999.65,-21.2,usdjpy pf
652,DE30.pro,Buy,11.02.2025 09:18:11,22040.2,0.08,12.02.2025 14:30:19,22101.7,1d 5h 12m,123,130122.65,615000,dax sf
1074,US100.pro,Sell,12.02.2025 14:45:00,21548.7,0.05,12.02.2025 15:44:53,21660.9,59m 53s,-109.08,130013.57,-1122000,nas100 cf
1272,USDJPY.pro,Buy,11.02.2025 21:45:00,152.585,0.56,12.02.2025 17:18:07,154.678,19h 33m,736.1,130749.67,209.3,usdjpy cf
2634,USDJPY.pro,Buy,12.02.2025 09:06:00,153.809,0.26,12.02.2025 21:00:00,154.426,11h 54m,99.97,130849.64,61.7,usdjpy pf
1248,US100.pro,Buy,13.02.2025 00:52:58,21898.7,0.06,13.02.2025 09:24:01,21794.8,8h 31m,-120.35,130729.29,-1039000,nas100 sf
654,DE30.pro,Buy,12.02.2025 16:22:09,22201.3,0.09,13.02.2025 09:25:30,22422.9,17h 3m,498.6,131227.89,2216000,dax sf
1076,US100.pro,Buy,13.02.2025 00:45:00,21880.8,0.05,13.02.2025 10:00:12,21760.7,9h 15m,-115.99,131111.9,-1201000,nas100 cf
1250,US100.pro,Buy,13.02.2025 16:39:26,22026.7,0.06,13.02.2025 19:19:06,21917.7,2h 39m,-126.2,130985.7,-1090000,nas100 sf
2636,USDJPY.pro,Sell,13.02.2025 07:12:00,154.072,0.28,13.02.2025 21:00:00,152.937,13h 48m,199.09,131184.79,113.5,usdjpy pf
1180,GOLD.pro,Buy,13.02.2025 19:56:23,2923.01,0.074,14.02.2025 16:17:50,2912.27,20h 21m,-76.13,131108.66,-107400,gold fv
1181,GOLD.pro,Buy,13.02.2025 19:56:23,2923.01,0.077,14.02.2025 16:17:50,2912.27,20h 21m,-79.21,131029.45,-107400,gold fv
1218,US500.pro,Buy,13.02.2025 20:04:18,6113.6,0.07,14.02.2025 20:04:18,6140,1d 0h 0m,87.48,131116.93,264000,us500 vf
1252,US100.pro,Buy,13.02.2025 20:07:09,22021,0.06,14.02.2025 20:59:00,22175,1d 0h 51m,175.01,131291.94,1540000,nas100 sf
2638,USDJPY.pro,Sell,14.02.2025 07:48:00,152.451,0.19,14.02.2025 21:00:00,152.217,13h 12m,27.82,131319.76,23.4,usdjpy pf
2640,USDJPY.pro,Sell,17.02.2025 07:06:00,151.501,0.21,17.02.2025 21:00:00,151.404,13h 54m,12.84,131332.6,9.7,usdjpy pf
1184,GOLD.pro,Buy,17.02.2025 04:03:10,2899.85,0.088,18.02.2025 10:03:10,2911.91,1d 6h 0m,100.88,131433.48,120600,gold fv
1078,US100.pro,Buy,18.02.2025 07:45:00,22297.2,0.15,18.02.2025 15:28:19,22258.8,7h 43m,-110.84,131322.64,-384000,nas100 cf
1254,US100.pro,Buy,18.02.2025 07:37:46,22270.5,0.07,18.02.2025 15:30:37,22240,7h 52m,-41.09,131281.55,-305000,nas100 sf
2642,USDJPY.pro,Sell,18.02.2025 14:24:00,151.678,0.18,18.02.2025 21:00:00,151.932,6h 36m,-28.81,131252.74,-25.4,usdjpy pf
1274,USDJPY.pro,Buy,19.02.2025 03:15:00,152.252,0.43,19.02.2025 07:03:16,151.691,3h 48m,-152.08,131100.66,-56.1,usdjpy cf
656,DE30.pro,Buy,19.02.2025 01:53:17,22951.3,0.09,19.02.2025 11:11:28,22897.9,9h 18m,-120.15,130980.51,-534000,dax sf
1256,US100.pro,Buy,19.02.2025 01:36:04,22271.2,0.07,19.02.2025 11:45:03,22203.4,10h 8m,-91.61,130888.9,-678000,nas100 sf
878,GOLD.pro,Buy,19.02.2025 09:11:39,2937.21,0.15,19.02.2025 12:49:30,2938.99,3h 37m,25.47,130914.37,17800,gold sf
1186,GOLD.pro,Buy,18.02.2025 20:01:53,2933.87,0.093,19.02.2025 16:59:58,2925.89,20h 58m,-71.6,130842.77,-79800,gold fv
2644,USDJPY.pro,Sell,19.02.2025 06:54:00,151.728,0.16,19.02.2025 21:00:00,151.527,14h 6m,20.36,130863.13,20.1,usdjpy pf
1276,USDJPY.pro,Sell,19.02.2025 15:45:00,151.418,0.5,20.02.2025 00:32:47,151.388,8h 47m,-7.24,130855.89,3,usdjpy cf
880,GOLD.pro,Buy,20.02.2025 07:07:15,2947.12,0.15,20.02.2025 12:45:49,2947.99,5h 38m,12.43,130868.32,8700,gold sf
1080,US100.pro,Sell,20.02.2025 16:00:00,22009.2,0.06,20.02.2025 16:31:03,22105.4,31m 3s,-110.93,130757.39,-962000,nas100 cf
